example_id                                                                                     | status  | run_time        |
./spec/abilities/collection_ability_spec.rb[1:4:1:2]                                           | passed  | 0.50929 seconds |
./spec/abilities/collection_ability_spec.rb[1:4:2:1]                                           | passed  | 1.59 seconds    |
./spec/abilities/collection_ability_spec.rb[1:4:2:2]                                           | passed  | 1.58 seconds    |
./spec/abilities/collection_ability_spec.rb[1:5:1:1]                                           | passed  | 0.57902 seconds |
./spec/abilities/collection_ability_spec.rb[1:5:2:1]                                           | passed  | 1.45 seconds    |
./spec/abilities/collection_ability_spec.rb[1:6:1:1]                                           | passed  | 0.03938 seconds |
./spec/abilities/collection_ability_spec.rb[1:6:2:1]                                           | passed  | 0.01246 seconds |
./spec/abilities/collection_type_ability_spec.rb[1:1:1]                                        | passed  | 0.00868 seconds |
./spec/abilities/collection_type_ability_spec.rb[1:2:1]                                        | passed  | 0.00967 seconds |
./spec/abilities/collection_type_ability_spec.rb[1:2:2]                                        | passed  | 0.01263 seconds |
./spec/abilities/collection_type_ability_spec.rb[1:3:1]                                        | passed  | 0.00997 seconds |
./spec/abilities/collection_type_ability_spec.rb[1:3:2]                                        | passed  | 0.00909 seconds |
./spec/abilities/collection_type_ability_spec.rb[1:4:1]                                        | passed  | 0.0104 seconds  |
./spec/abilities/date_set_abilities_spec.rb[1:1:1:1:1]                                         | passed  | 0.60426 seconds |
./spec/abilities/date_set_abilities_spec.rb[1:1:1:2:1]                                         | passed  | 0.61841 seconds |
./spec/abilities/date_set_abilities_spec.rb[1:1:1:3:1]                                         | passed  | 0.61658 seconds |
./spec/abilities/date_set_abilities_spec.rb[1:1:1:4:1]                                         | passed  | 0.54894 seconds |
./spec/abilities/embargo_and_lease_ability_spec.rb[1:1:1]                                      | passed  | 0.00965 seconds |
./spec/abilities/embargo_and_lease_ability_spec.rb[1:2:1]                                      | passed  | 0.04818 seconds |
./spec/abilities/file_set_abilities_spec.rb[1:1:1:1:1]                                         | passed  | 0.41073 seconds |
./spec/abilities/file_set_abilities_spec.rb[1:1:1:2:1]                                         | passed  | 0.38357 seconds |
./spec/abilities/file_set_abilities_spec.rb[1:1:1:3:1]                                         | passed  | 0.3363 seconds  |
./spec/abilities/file_set_abilities_spec.rb[1:1:1:4:1]                                         | passed  | 0.37785 seconds |
./spec/abilities/operation_ability_spec.rb[1:1:1]                                              | passed  | 0.0088 seconds  |
./spec/abilities/operation_ability_spec.rb[1:1:2]                                              | passed  | 0.00893 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:1:1]                                    | passed  | 0.58386 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:1:2]                                    | passed  | 0.55887 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:2:1]                                    | passed  | 0.74189 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:2:2]                                    | passed  | 0.72303 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:2:3]                                    | passed  | 0.7125 seconds  |
./spec/abilities/permission_template_ability_spec.rb[1:2:4]                                    | passed  | 0.7445 seconds  |
./spec/abilities/permission_template_ability_spec.rb[1:3:1]                                    | passed  | 0.70981 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:3:2]                                    | passed  | 0.74758 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:4:1]                                    | passed  | 0.73002 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:4:2]                                    | passed  | 0.75797 seconds |
./spec/abilities/permission_template_ability_spec.rb[1:5:1]                                    | passed  | 0.5464 seconds  |
./spec/abilities/permission_template_ability_spec.rb[1:5:2]                                    | passed  | 0.53284 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:1:1:1:1]                             | passed  | 0.02207 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:1:1:2:1]                             | passed  | 0.00804 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:1:2:1:1]                             | passed  | 0.05032 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:1:2:2:1]                             | passed  | 0.00876 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:1:3:1]                               | passed  | 0.00991 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:1:4:1]                               | passed  | 0.00836 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:2:1]                                 | passed  | 0.58287 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:1:1:1:1]                           | passed  | 0.00863 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:1:1:2:1]                           | passed  | 0.00906 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:1:2:1]                             | passed  | 0.00984 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:1:3:1]                             | passed  | 0.0085 seconds  |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:2:1]                               | passed  | 0.68655 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:2:2]                               | passed  | 0.69787 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:2:3]                               | passed  | 0.65645 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:2:4:1]                             | passed  | 0.89488 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:2:4:2]                             | passed  | 0.70905 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:2:4:3]                             | passed  | 0.91365 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:3:1]                               | passed  | 0.67318 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:3:2]                               | passed  | 0.68931 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:3:3]                               | passed  | 0.66776 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:3:4:1]                             | passed  | 0.67938 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:3:4:2]                             | passed  | 0.63384 seconds |
./spec/abilities/proxies_and_transfer_abilities_spec.rb[1:3:3:4:3]                             | passed  | 0.676 seconds   |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:1:1]                                    | passed  | 0.03357 seconds |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:1:1:1:1:1]                            | passed  | 3.24 seconds    |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:1:1:2:1:1]                            | passed  | 2.64 seconds    |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:1:1:2:2:1]                            | passed  | 3.08 seconds    |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:1:1:2:3:1]                            | passed  | 2.3 seconds     |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:2:1:1:1:1]                            | passed  | 2.92 seconds    |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:2:1:2:1:1]                            | passed  | 2.52 seconds    |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:2:1:2:2:1]                            | passed  | 3.08 seconds    |
./spec/actors/hyrax/actors/apply_order_actor_spec.rb[1:2:2:1:2:3:1]                            | passed  | 2.31 seconds    |
